Row ID,Customer ID,Customer Name,Segment,City,State,Postal Code
1706,IM-15070,Irene Maddox,Consumer,Philadelphia,Pennsylvania,19120
1707,JK-15205,Jamie Kunitz,Consumer,San Francisco,California,94122
1708,JK-15205,Jamie Kunitz,Consumer,San Francisco,California,94122
1709,JK-15205,Jamie Kunitz,Consumer,San Francisco,California,94122
1710,JK-15205,Jamie Kunitz,Consumer,San Francisco,California,94122
1711,JK-15205,Jamie Kunitz,Consumer,San Francisco,California,94122
1712,JK-15205,Jamie Kunitz,Consumer,San Francisco,California,94122
1713,JP-15520,Jeremy Pistek,Consumer,Houston,Texas,77070
1714,MM-18055,Michelle Moray,Consumer,Chicago,Illinois,60610
1715,DC-13285,Debra Catini,Consumer,San Francisco,California,94110
1716,JL-15835,John Lee,Consumer,New York City,New York,10011
1717,BN-11515,Bradley Nguyen,Consumer,New York City,New York,10011
1718,BN-11515,Bradley Nguyen,Consumer,New York City,New York,10011
1719,BN-11515,Bradley Nguyen,Consumer,New York City,New York,10011
1720,BN-11515,Bradley Nguyen,Consumer,New York City,New York,10011
1721,BN-11515,Bradley Nguyen,Consumer,New York City,New York,10011
1722,KD-16345,Katherine Ducich,Consumer,Chicago,Illinois,60623
1723,KD-16345,Katherine Ducich,Consumer,Chicago,Illinois,60623
1724,KD-16345,Katherine Ducich,Consumer,Chicago,Illinois,60623
1725,JK-15370,Jay Kimmel,Consumer,Philadelphia,Pennsylvania,19143
1726,JK-15370,Jay Kimmel,Consumer,Philadelphia,Pennsylvania,19143
1727,JK-15370,Jay Kimmel,Consumer,Philadelphia,Pennsylvania,19143
1728,FM-14215,Filia McAdams,Corporate,Dublin,Ohio,43017
1729,CA-12265,Christina Anderson,Consumer,Springfield,Virginia,22153
1730,CA-12265,Christina Anderson,Consumer,Springfield,Virginia,22153
1731,KD-16495,Keith Dawkins,Corporate,Fayetteville,North Carolina,28314
1732,KD-16495,Keith Dawkins,Corporate,Fayetteville,North Carolina,28314
1733,LH-17155,Logan Haushalter,Consumer,Dallas,Texas,75081
1734,LH-17155,Logan Haushalter,Consumer,Dallas,Texas,75081
1735,AG-10675,Anna Gayman,Consumer,Jacksonville,North Carolina,28540
1736,AG-10675,Anna Gayman,Consumer,Jacksonville,North Carolina,28540
1737,AG-10675,Anna Gayman,Consumer,Jacksonville,North Carolina,28540
1738,DB-13120,David Bremer,Corporate,San Francisco,California,94122
1739,DB-13120,David Bremer,Corporate,San Francisco,California,94122
1740,DB-13120,David Bremer,Corporate,San Francisco,California,94122
1741,ED-13885,Emily Ducich,Home Office,San Diego,California,92037
1742,MC-18100,Mick Crebagga,Consumer,Philadelphia,Pennsylvania,19140
1743,MC-18100,Mick Crebagga,Consumer,Philadelphia,Pennsylvania,19140
1744,MC-18100,Mick Crebagga,Consumer,Philadelphia,Pennsylvania,19140
1745,MC-18100,Mick Crebagga,Consumer,Philadelphia,Pennsylvania,19140
1746,BM-11785,Bryan Mills,Consumer,Rochester,New York,14609
1747,EM-14065,Erin Mull,Consumer,Jacksonville,North Carolina,28540
1748,EM-14065,Erin Mull,Consumer,Jacksonville,North Carolina,28540
1749,DA-13450,Dianna Arnett,Home Office,Houston,Texas,77095
1750,DA-13450,Dianna Arnett,Home Office,Houston,Texas,77095
1751,MO-17800,Meg O'Connel,Home Office,San Antonio,Texas,78207
1752,JW-15955,Joni Wasserman,Consumer,Oakland,California,94601
1753,VW-21775,Victoria Wilson,Corporate,San Francisco,California,94122
1754,VW-21775,Victoria Wilson,Corporate,San Francisco,California,94122
1755,VW-21775,Victoria Wilson,Corporate,San Francisco,California,94122
1756,TT-21460,Tonja Turnell,Home Office,Fort Worth,Texas,76106
1757,TT-21460,Tonja Turnell,Home Office,Fort Worth,Texas,76106
1758,SL-20155,Sara Luxemburg,Home Office,Houston,Texas,77095
1759,RM-19375,Raymond Messe,Consumer,Houston,Texas,77095
1760,MB-18085,Mick Brown,Consumer,Philadelphia,Pennsylvania,19143
1761,AG-10900,Arthur Gainer,Consumer,San Diego,California,92105
1762,AG-10900,Arthur Gainer,Consumer,San Diego,California,92105
1763,AG-10900,Arthur Gainer,Consumer,San Diego,California,92105
1764,ML-17755,Max Ludwig,Home Office,Suffolk,Virginia,23434
1765,ML-17755,Max Ludwig,Home Office,Suffolk,Virginia,23434
1766,ML-17755,Max Ludwig,Home Office,Suffolk,Virginia,23434
1767,ML-17755,Max Ludwig,Home Office,Suffolk,Virginia,23434
1768,CC-12685,Craig Carroll,Consumer,Greensboro,North Carolina,27405
1769,CC-12685,Craig Carroll,Consumer,Greensboro,North Carolina,27405
1770,SC-20770,Stewart Carmichael,Corporate,Dallas,Texas,75081
1771,SC-20770,Stewart Carmichael,Corporate,Dallas,Texas,75081
1772,GG-14650,Greg Guthrie,Corporate,Chicago,Illinois,60623
1773,GG-14650,Greg Guthrie,Corporate,Chicago,Illinois,60623
1774,MY-18295,Muhammed Yedwab,Corporate,Baltimore,Maryland,21215
1775,MY-18295,Muhammed Yedwab,Corporate,Baltimore,Maryland,21215
1776,MY-18295,Muhammed Yedwab,Corporate,Baltimore,Maryland,21215
1777,MY-18295,Muhammed Yedwab,Corporate,Baltimore,Maryland,21215
1778,DP-13000,Darren Powers,Consumer,Los Angeles,California,90004
1779,DP-13000,Darren Powers,Consumer,Los Angeles,California,90004
1780,BD-11770,Bryan Davis,Consumer,New York City,New York,10011
1781,BD-11770,Bryan Davis,Consumer,New York City,New York,10011
1782,CB-12535,Claudia Bergmann,Corporate,Franklin,Massachusetts,2038
1783,CB-12535,Claudia Bergmann,Corporate,Franklin,Massachusetts,2038
1784,JE-15610,Jim Epp,Corporate,Milwaukee,Wisconsin,53209
1785,JE-15610,Jim Epp,Corporate,Milwaukee,Wisconsin,53209
1786,JE-15610,Jim Epp,Corporate,Milwaukee,Wisconsin,53209
1787,JE-15610,Jim Epp,Corporate,Milwaukee,Wisconsin,53209
1788,RP-19855,Roy Phan,Corporate,Kenosha,Wisconsin,53142
1789,RP-19855,Roy Phan,Corporate,Kenosha,Wisconsin,53142
1790,RP-19855,Roy Phan,Corporate,Kenosha,Wisconsin,53142
1791,RA-19915,Russell Applegate,Consumer,New York City,New York,10011
1792,RP-19390,Resi Pölking,Consumer,Madison,Wisconsin,53711
1793,RP-19390,Resi Pölking,Consumer,Madison,Wisconsin,53711
1794,TB-21175,Thomas Boland,Corporate,Houston,Texas,77041
1795,BE-11455,Brad Eason,Home Office,Olathe,Kansas,66062
1796,MR-17545,Mathew Reese,Home Office,New York City,New York,10024
1797,MR-17545,Mathew Reese,Home Office,New York City,New York,10024
1798,MR-17545,Mathew Reese,Home Office,New York City,New York,10024
1799,RM-19375,Raymond Messe,Consumer,San Jose,California,95123
1800,JF-15565,Jill Fjeld,Consumer,Dallas,Texas,75081
1801,JF-15565,Jill Fjeld,Consumer,Dallas,Texas,75081
1802,AS-10135,Adrian Shami,Home Office,Auburn,Washington,98002
1803,JA-15970,Joseph Airdo,Consumer,Philadelphia,Pennsylvania,19134
1804,JA-15970,Joseph Airdo,Consumer,Philadelphia,Pennsylvania,19134
1805,JA-15970,Joseph Airdo,Consumer,Philadelphia,Pennsylvania,19134
1806,GK-14620,Grace Kelly,Corporate,Los Angeles,California,90049
1807,GK-14620,Grace Kelly,Corporate,Los Angeles,California,90049
1808,GK-14620,Grace Kelly,Corporate,Los Angeles,California,90049
1809,PB-19210,Phillip Breyer,Corporate,Tulsa,Oklahoma,74133
1810,HK-14890,Heather Kirkland,Corporate,Chicago,Illinois,60610
1811,HK-14890,Heather Kirkland,Corporate,Chicago,Illinois,60610
1812,FO-14305,Frank Olsen,Consumer,Harrisonburg,Virginia,22801
1813,BT-11680,Brian Thompson,Consumer,Newark,Ohio,43055
1814,BT-11680,Brian Thompson,Consumer,Newark,Ohio,43055
1815,SP-20620,Stefania Perrino,Corporate,Los Angeles,California,90045
1816,LL-16840,Lauren Leatherbury,Consumer,Seattle,Washington,98105
1817,LL-16840,Lauren Leatherbury,Consumer,Seattle,Washington,98105
1818,MC-17575,Matt Collins,Consumer,Los Angeles,California,90036
1819,JL-15235,Janet Lee,Consumer,Chicago,Illinois,60623
1820,JL-15235,Janet Lee,Consumer,Chicago,Illinois,60623
1821,EA-14035,Erin Ashbrook,Corporate,Chicago,Illinois,60623
1822,EA-14035,Erin Ashbrook,Corporate,Chicago,Illinois,60623
1823,EA-14035,Erin Ashbrook,Corporate,Chicago,Illinois,60623
1824,EA-14035,Erin Ashbrook,Corporate,Chicago,Illinois,60623
1825,SA-20830,Sue Ann Reed,Consumer,Redmond,Oregon,97756
1826,SA-20830,Sue Ann Reed,Consumer,Redmond,Oregon,97756
1827,SA-20830,Sue Ann Reed,Consumer,Redmond,Oregon,97756
1828,CH-12070,Cathy Hwang,Home Office,Raleigh,North Carolina,27604
1829,ND-18460,Neil Ducich,Corporate,Macon,Georgia,31204
1830,BS-11755,Bruce Stewart,Consumer,Cleveland,Ohio,44105
1831,SL-20155,Sara Luxemburg,Home Office,Muskogee,Oklahoma,74403
1832,SL-20155,Sara Luxemburg,Home Office,Muskogee,Oklahoma,74403
1833,GB-14530,George Bell,Corporate,Monroe,North Carolina,28110
1834,AS-10045,Aaron Smayling,Corporate,Austin,Texas,78745
1835,AS-10045,Aaron Smayling,Corporate,Austin,Texas,78745
1836,RM-19375,Raymond Messe,Consumer,Meriden,Connecticut,6450
1837,NH-18610,Nicole Hansen,Corporate,Roswell,Georgia,30076
1838,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,28205
1839,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,28205
1840,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,28205
1841,BF-10975,Barbara Fisher,Corporate,Charlotte,North Carolina,28205
1842,KH-16330,Katharine Harms,Corporate,Bowling Green,Kentucky,42104
1843,FA-14230,Frank Atkinson,Corporate,San Antonio,Texas,78207
1844,FA-14230,Frank Atkinson,Corporate,San Antonio,Texas,78207
1845,GW-14605,Giulietta Weimer,Consumer,Seattle,Washington,98115
1846,DA-13450,Dianna Arnett,Home Office,Washington,District of Columbia,20016
1847,DA-13450,Dianna Arnett,Home Office,Washington,District of Columbia,20016
1848,FH-14275,Frank Hawley,Corporate,Los Angeles,California,90004
1849,FH-14275,Frank Hawley,Corporate,Los Angeles,California,90004
1850,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,46614
1851,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,46614
1852,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,46614
1853,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,46614
1854,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,46614
1855,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,46614
1856,FM-14215,Filia McAdams,Corporate,Los Angeles,California,90032
1857,AC-10420,Alyssa Crouse,Corporate,Houston,Texas,77041
1858,AC-10420,Alyssa Crouse,Corporate,Houston,Texas,77041
1859,JB-15400,Jennifer Braxton,Corporate,Bristol,Connecticut,6010
1860,JB-15400,Jennifer Braxton,Corporate,Bristol,Connecticut,6010
1861,GM-14440,Gary McGarr,Consumer,New York City,New York,10009
1862,GM-14440,Gary McGarr,Consumer,New York City,New York,10009
1863,RF-19840,Roy Französisch,Consumer,San Antonio,Texas,78207
1864,NC-18625,Noah Childs,Corporate,Aurora,Colorado,80013
1865,NC-18625,Noah Childs,Corporate,Aurora,Colorado,80013
1866,NG-18355,Nat Gilpin,Corporate,Newark,Ohio,43055
1867,AH-10075,Adam Hart,Corporate,Henderson,Nevada,89015
1868,CH-12070,Cathy Hwang,Home Office,Philadelphia,Pennsylvania,19143
1869,CH-12070,Cathy Hwang,Home Office,Philadelphia,Pennsylvania,19143
1870,CC-12145,Charles Crestani,Consumer,Seattle,Washington,98103
1871,ME-18010,Michelle Ellison,Corporate,San Francisco,California,94122
1872,ME-18010,Michelle Ellison,Corporate,San Francisco,California,94122
1873,ME-18010,Michelle Ellison,Corporate,San Francisco,California,94122
1874,BP-11230,Benjamin Patterson,Consumer,Spokane,Washington,99207
1875,MP-17470,Mark Packer,Home Office,Columbus,Ohio,43229
1876,CJ-12010,Caroline Jumper,Consumer,Long Beach,New York,11561
1877,JC-15775,John Castell,Consumer,San Antonio,Texas,78207
1878,JG-15160,James Galang,Consumer,Los Angeles,California,90049
1879,JG-15160,James Galang,Consumer,Los Angeles,California,90049
1880,CK-12760,Cyma Kinney,Corporate,Jacksonville,Florida,32216
1881,LF-17185,Luke Foster,Consumer,New York City,New York,10011
1882,LF-17185,Luke Foster,Consumer,New York City,New York,10011
1883,LF-17185,Luke Foster,Consumer,New York City,New York,10011
1884,CC-12430,Chuck Clark,Home Office,Philadelphia,Pennsylvania,19143
1885,DL-12865,Dan Lawera,Consumer,Keller,Texas,76248
1886,PG-18895,Paul Gonzalez,Consumer,San Francisco,California,94122
1887,EH-14005,Erica Hernandez,Home Office,Hialeah,Florida,33012
1888,EH-14005,Erica Hernandez,Home Office,Hialeah,Florida,33012
1889,TB-21520,Tracy Blumstein,Consumer,Fairfield,Ohio,45014
1890,TB-21520,Tracy Blumstein,Consumer,Fairfield,Ohio,45014
1891,DK-13225,Dean Katz,Corporate,Huntington Beach,California,92646
1892,DK-13225,Dean Katz,Corporate,Huntington Beach,California,92646
1893,JP-15520,Jeremy Pistek,Consumer,Port Orange,Florida,32127
1894,CD-11980,Carol Darley,Consumer,Medford,Oregon,97504
1895,AS-10090,Adam Shillingsburg,Consumer,Charlottesville,Virginia,22901
1896,JO-15280,Jas O'Carroll,Consumer,Missoula,Montana,59801
1897,AC-10450,Amy Cox,Consumer,Minneapolis,Minnesota,55407
1898,RA-19945,Ryan Akin,Consumer,Miami,Florida,33178
1899,RA-19945,Ryan Akin,Consumer,Miami,Florida,33178
1900,RA-19945,Ryan Akin,Consumer,Miami,Florida,33178
1901,Co-12640,Corey-Lock,Consumer,Florence,South Carolina,29501
1902,DW-13480,Dianna Wilson,Home Office,Detroit,Michigan,48205
1903,DK-12835,Damala Kotsonis,Corporate,Springfield,Oregon,97477
1904,DK-12835,Damala Kotsonis,Corporate,Springfield,Oregon,97477
1905,DK-12835,Damala Kotsonis,Corporate,Springfield,Oregon,97477
1906,MD-17860,Michael Dominguez,Corporate,Indianapolis,Indiana,46203
1907,RP-19855,Roy Phan,Corporate,Apopka,Florida,32712
1908,RP-19855,Roy Phan,Corporate,Apopka,Florida,32712
1909,RW-19540,Rick Wilson,Corporate,Los Angeles,California,90008
1910,DB-13660,Duane Benoit,Consumer,Oceanside,New York,11572
1911,SC-20770,Stewart Carmichael,Corporate,Los Angeles,California,90008
1912,FH-14275,Frank Hawley,Corporate,Houston,Texas,77041
1913,FH-14275,Frank Hawley,Corporate,Houston,Texas,77041
1914,EH-13990,Erica Hackney,Consumer,Roswell,Georgia,30076
1915,AS-10630,Ann Steele,Home Office,Boynton Beach,Florida,33437
1916,AS-10630,Ann Steele,Home Office,Boynton Beach,Florida,33437
1917,AS-10630,Ann Steele,Home Office,Boynton Beach,Florida,33437
1918,HA-14905,Helen Abelman,Consumer,Franklin,Massachusetts,2038
1919,CH-12070,Cathy Hwang,Home Office,Detroit,Michigan,48227
1920,EH-13765,Edward Hooks,Corporate,Watertown,New York,13601
1921,EH-13765,Edward Hooks,Corporate,Watertown,New York,13601
1922,MZ-17515,Mary Zewe,Corporate,Reading,Pennsylvania,19601
1923,SC-20230,Scot Coram,Corporate,Arlington,Texas,76017
1924,SC-20230,Scot Coram,Corporate,Arlington,Texas,76017
1925,NP-18325,Naresj Patel,Consumer,San Diego,California,92024
1926,LW-16990,Lindsay Williams,Corporate,San Francisco,California,94110
1927,GM-14680,Greg Matthias,Consumer,Los Angeles,California,90045
1928,RH-19495,Rick Hansen,Consumer,Denver,Colorado,80219
1929,VM-21685,Valerie Mitchum,Home Office,Seattle,Washington,98105
1930,VM-21685,Valerie Mitchum,Home Office,Seattle,Washington,98105
1931,VM-21685,Valerie Mitchum,Home Office,Seattle,Washington,98105
1932,CC-12670,Craig Carreira,Consumer,Scottsdale,Arizona,85254
1933,SV-20365,Seth Vernon,Consumer,Lafayette,Louisiana,70506
1934,SV-20365,Seth Vernon,Consumer,Lafayette,Louisiana,70506
1935,LW-16990,Lindsay Williams,Corporate,San Francisco,California,94109
1936,LW-16990,Lindsay Williams,Corporate,San Francisco,California,94109
1937,NP-18685,Nora Pelletier,Home Office,San Francisco,California,94109
1938,JE-15715,Joe Elijah,Consumer,Broomfield,Colorado,80020
1939,JE-15715,Joe Elijah,Consumer,Broomfield,Colorado,80020
1940,JE-15715,Joe Elijah,Consumer,Broomfield,Colorado,80020
1941,JE-15715,Joe Elijah,Consumer,Broomfield,Colorado,80020
1942,CP-12085,Cathy Prescott,Corporate,Quincy,Illinois,62301
1943,CP-12085,Cathy Prescott,Corporate,Quincy,Illinois,62301
1944,CP-12085,Cathy Prescott,Corporate,Quincy,Illinois,62301
1945,EA-14035,Erin Ashbrook,Corporate,Carrollton,Texas,75007
1946,EA-14035,Erin Ashbrook,Corporate,Carrollton,Texas,75007
1947,AC-10615,Ann Chong,Corporate,New York City,New York,10009
1948,AC-10615,Ann Chong,Corporate,New York City,New York,10009
1949,AC-10615,Ann Chong,Corporate,New York City,New York,10009
1950,AC-10615,Ann Chong,Corporate,New York City,New York,10009
1951,AC-10615,Ann Chong,Corporate,New York City,New York,10009
1952,AC-10615,Ann Chong,Corporate,New York City,New York,10009
1953,AC-10615,Ann Chong,Corporate,New York City,New York,10009
1954,AC-10615,Ann Chong,Corporate,New York City,New York,10009
1955,AC-10615,Ann Chong,Corporate,New York City,New York,10009
1956,AC-10615,Ann Chong,Corporate,New York City,New York,10009
1957,AC-10615,Ann Chong,Corporate,New York City,New York,10009
1958,AC-10615,Ann Chong,Corporate,New York City,New York,10009
1959,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807
1960,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807
1961,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807
1962,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807
1963,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807
1964,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807
1965,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807
1966,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,65807
1967,DB-13210,Dean Braden,Consumer,Paterson,New Jersey,7501
1968,DB-13210,Dean Braden,Consumer,Paterson,New Jersey,7501
1969,DB-13210,Dean Braden,Consumer,Paterson,New Jersey,7501
1970,BD-11320,Bill Donatelli,Consumer,Tulsa,Oklahoma,74133
1971,ML-17755,Max Ludwig,Home Office,Chicago,Illinois,60623
1972,ML-17755,Max Ludwig,Home Office,Chicago,Illinois,60623
1973,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60610
1974,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60610
1975,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60610
1976,AS-10225,Alan Schoenberger,Corporate,Montgomery,Alabama,36116
1977,AS-10225,Alan Schoenberger,Corporate,Montgomery,Alabama,36116
1978,AS-10225,Alan Schoenberger,Corporate,Montgomery,Alabama,36116
1979,AA-10375,Allen Armold,Consumer,Salem,Oregon,97301
1980,KT-16465,Kean Takahito,Consumer,Glendale,Arizona,85301
1981,KT-16465,Kean Takahito,Consumer,Glendale,Arizona,85301
1982,MM-18280,Muhammed MacIntyre,Corporate,Columbus,Georgia,31907
1983,NG-18430,Nathan Gelder,Consumer,Oklahoma City,Oklahoma,73120
1984,LW-16825,Laurel Workman,Corporate,Brentwood,California,94513
1985,LW-16825,Laurel Workman,Corporate,Brentwood,California,94513
1986,LW-16825,Laurel Workman,Corporate,Brentwood,California,94513
1987,CB-12415,Christy Brittain,Consumer,Columbus,Ohio,43229
1988,AS-10090,Adam Shillingsburg,Consumer,Springfield,Missouri,65807
1989,AS-10090,Adam Shillingsburg,Consumer,Springfield,Missouri,65807
1990,AS-10090,Adam Shillingsburg,Consumer,Springfield,Missouri,65807
1991,AS-10090,Adam Shillingsburg,Consumer,Springfield,Missouri,65807
1992,CB-12415,Christy Brittain,Consumer,Philadelphia,Pennsylvania,19134
1993,ML-17755,Max Ludwig,Home Office,Springfield,Oregon,97477
1994,ML-17755,Max Ludwig,Home Office,Springfield,Oregon,97477
1995,ML-17755,Max Ludwig,Home Office,Springfield,Oregon,97477
1996,JS-16030,Joy Smith,Consumer,Houston,Texas,77036
1997,JS-16030,Joy Smith,Consumer,Houston,Texas,77036
1998,ND-18460,Neil Ducich,Corporate,Chesapeake,Virginia,23320
1999,ND-18460,Neil Ducich,Corporate,Chesapeake,Virginia,23320
2000,ND-18460,Neil Ducich,Corporate,Chesapeake,Virginia,23320
2001,LW-17215,Luke Weiss,Consumer,Pasadena,California,91104
2002,LW-17215,Luke Weiss,Consumer,Pasadena,California,91104
2003,JW-15955,Joni Wasserman,Consumer,Louisville,Kentucky,40214
2004,JW-15955,Joni Wasserman,Consumer,Louisville,Kentucky,40214
2005,SC-20050,Sample Company A,Home Office,Lubbock,Texas,79424
2006,RW-19630,Rob Williams,Corporate,Columbia,Missouri,65203
2007,RW-19630,Rob Williams,Corporate,Columbia,Missouri,65203
2008,CM-12190,Charlotte Melton,Consumer,Chicago,Illinois,60623
2009,JF-15190,Jamie Frazer,Consumer,Johnson City,Tennessee,37604
2010,JF-15190,Jamie Frazer,Consumer,Johnson City,Tennessee,37604
2011,JF-15190,Jamie Frazer,Consumer,Johnson City,Tennessee,37604
2012,SC-20800,Stuart Calhoun,Consumer,Houston,Texas,77041
2013,SC-20800,Stuart Calhoun,Consumer,Houston,Texas,77041
2014,AM-10705,Anne McFarland,Consumer,Auburn,Alabama,36830
2015,AM-10705,Anne McFarland,Consumer,Auburn,Alabama,36830
2016,AM-10705,Anne McFarland,Consumer,Auburn,Alabama,36830
2017,BK-11260,Berenike Kampe,Consumer,San Bernardino,California,92404
2018,BK-11260,Berenike Kampe,Consumer,San Bernardino,California,92404
2019,BK-11260,Berenike Kampe,Consumer,San Bernardino,California,92404
2020,BK-11260,Berenike Kampe,Consumer,San Bernardino,California,92404
2021,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,2908
2022,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,2908
2023,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,2908
2024,RH-19510,Rick Huthwaite,Home Office,Providence,Rhode Island,2908
2025,GM-14500,Gene McClure,Consumer,Fresno,California,93727
2026,MC-17275,Marc Crier,Consumer,Seattle,Washington,98103
2027,VM-21685,Valerie Mitchum,Home Office,Lancaster,California,93534
2028,VM-21685,Valerie Mitchum,Home Office,Lancaster,California,93534
2029,GP-14740,Guy Phonely,Corporate,Leominster,Massachusetts,1453
2030,GP-14740,Guy Phonely,Corporate,Leominster,Massachusetts,1453
2031,GP-14740,Guy Phonely,Corporate,Leominster,Massachusetts,1453
2032,GP-14740,Guy Phonely,Corporate,Leominster,Massachusetts,1453
2033,GB-14530,George Bell,Corporate,Fort Worth,Texas,76106
2034,GB-14530,George Bell,Corporate,Fort Worth,Texas,76106
2035,CT-11995,Carol Triggs,Consumer,Rochester,Minnesota,55901
2036,CT-11995,Carol Triggs,Consumer,Rochester,Minnesota,55901
2037,CW-11905,Carl Weiss,Home Office,Bozeman,Montana,59715
2038,CW-11905,Carl Weiss,Home Office,Bozeman,Montana,59715
2039,SN-20560,Skye Norling,Home Office,Peoria,Arizona,85345
2040,SN-20560,Skye Norling,Home Office,Peoria,Arizona,85345
2041,SN-20560,Skye Norling,Home Office,Peoria,Arizona,85345
2042,SN-20560,Skye Norling,Home Office,Peoria,Arizona,85345
2043,EB-13705,Ed Braxton,Corporate,San Diego,California,92105
2044,JW-15220,Jane Waco,Corporate,Lakewood,Ohio,44107
2045,KB-16585,Ken Black,Corporate,Houston,Texas,77095
2046,MC-17590,Matt Collister,Corporate,Perth Amboy,New Jersey,8861
2047,MC-17590,Matt Collister,Corporate,Perth Amboy,New Jersey,8861
2048,MC-17590,Matt Collister,Corporate,Perth Amboy,New Jersey,8861
2049,CK-12595,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,19134
2050,CK-12595,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,19134
2051,CK-12595,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,19134
2052,CK-12595,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,19134
2053,CK-12595,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,19134
2054,CK-12595,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,19134
2055,RD-19480,Rick Duston,Consumer,Richmond,Indiana,47374
2056,TP-21130,Theone Pippenger,Consumer,Detroit,Michigan,48227
2057,TP-21130,Theone Pippenger,Consumer,Detroit,Michigan,48227
2058,TP-21130,Theone Pippenger,Consumer,Detroit,Michigan,48227
2059,TP-21130,Theone Pippenger,Consumer,Detroit,Michigan,48227
2060,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,90049
2061,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,90049
2062,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,90049
2063,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,90049
2064,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,90049
2065,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,90049
2066,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,90049
2067,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,90049
2068,GG-14650,Greg Guthrie,Corporate,Los Angeles,California,90049
2069,ZC-21910,Zuschuss Carroll,Consumer,Pomona,California,91767
2070,ZC-21910,Zuschuss Carroll,Consumer,Pomona,California,91767
2071,CC-12610,Corey Catlett,Corporate,Philadelphia,Pennsylvania,19134
2072,KA-16525,Kelly Andreada,Consumer,Ontario,California,91761
2073,TC-20980,Tamara Chand,Corporate,Seattle,Washington,98105
2074,DB-13270,Deborah Brumfield,Home Office,Brentwood,California,94513
2075,DB-13270,Deborah Brumfield,Home Office,Brentwood,California,94513
2076,TR-21325,Toby Ritter,Consumer,San Francisco,California,94122
2077,BF-11080,Bart Folk,Consumer,Baltimore,Maryland,21215
2078,BF-11080,Bart Folk,Consumer,Baltimore,Maryland,21215
2079,BF-11080,Bart Folk,Consumer,Baltimore,Maryland,21215
2080,MS-17365,Maribeth Schnelling,Consumer,Phoenix,Arizona,85023
2081,MS-17365,Maribeth Schnelling,Consumer,Phoenix,Arizona,85023
2082,MS-17365,Maribeth Schnelling,Consumer,Phoenix,Arizona,85023
2083,CK-12595,Clytie Kelty,Consumer,Los Angeles,California,90008
2084,ED-13885,Emily Ducich,Home Office,Houston,Texas,77036
2085,IM-15070,Irene Maddox,Consumer,New York City,New York,10009
2086,IM-15070,Irene Maddox,Consumer,New York City,New York,10009
2087,IM-15070,Irene Maddox,Consumer,New York City,New York,10009
2088,IM-15070,Irene Maddox,Consumer,New York City,New York,10009
2089,IM-15070,Irene Maddox,Consumer,New York City,New York,10009
2090,MY-17380,Maribeth Yedwab,Corporate,Rancho Cucamonga,California,91730
2091,MM-17260,Magdelene Morse,Consumer,Wilmington,Delaware,19805
2092,MM-17260,Magdelene Morse,Consumer,Wilmington,Delaware,19805
2093,MP-17470,Mark Packer,Home Office,Moorhead,Minnesota,56560
2094,AW-10840,Anthony Witt,Consumer,Farmington,New Mexico,87401
2095,SF-20065,Sandra Flanagan,Consumer,Wilmington,North Carolina,28403
2096,SN-20710,Steve Nguyen,Home Office,Jackson,Mississippi,39212
2097,SN-20710,Steve Nguyen,Home Office,Jackson,Mississippi,39212
